,date,value
1791,1543276800000,127.62349788000616
1792,1543363200000,127.62523618033576
1793,1543449600000,126.8256320518
1794,1543536000000,126.25552539844286
1795,1543622400000,126.2661180544236
1796,1543708800000,125.60101883181196
1797,1543795200000,125.7078150172992
1798,1543881600000,127.54807097140666
1799,1543968000000,127.65899430011436
1800,1544054400000,128.91811626828962
1801,1544140800000,129.0193761330407
1802,1544227200000,129.0193761330407
1803,1544313600000,128.79021650254185
1804,1544400000000,129.02436688411652
1805,1544486400000,128.96260655961825
1806,1544572800000,128.80747525945463
1807,1544659200000,128.1586969974465
1808,1544745600000,128.57409323764804
1809,1544832000000,128.57409323764804
1810,1544918400000,128.5707099177744
1811,1545004800000,129.19771197015217
1812,1545091200000,128.7455663495421
1813,1545177600000,129.0055145743351
1814,1545264000000,130.74333028711231
1815,1545350400000,130.84930687984
1816,1545436800000,131.1234864126299
1817,1545523200000,131.246262178118
1818,1545609600000,131.90250225479397
1819,1545696000000,131.5729950283777
1820,1545782400000,130.9537501357403
1821,1545868800000,131.36757412247044
1822,1545955200000,132.10151869417365
1823,1546041600000,132.05436545001132
1824,1546128000000,131.98575629631307
1825,1546214400000,131.45038995656498
1826,1546300800000,130.97326573783647
1827,1546387200000,134.12457694151374
1828,1546473600000,133.63034909354218
1829,1546560000000,131.31161890721458
1830,1546646400000,131.07907498529494
1831,1546732800000,131.96614747770653
1832,1546819200000,129.7082863945226
1833,1546905600000,130.0622104965374
1834,1546992000000,130.6544486231501
1835,1547078400000,129.79238304856102
1836,1547164800000,130.11668955600825
1837,1547251200000,129.38787868804707
1838,1547337600000,129.50352634781885
1839,1547424000000,130.5352189573998
1840,1547510400000,129.9357898604454
1841,1547596800000,129.7292340142605
1842,1547683200000,129.8691469203919
1843,1547769600000,128.9853064800807
1844,1547856000000,128.9853064800807
1845,1547942400000,129.24729974697027
1846,1548028800000,129.65832096569343
1847,1548115200000,130.0349879600696
1848,1548201600000,129.57614460812005
1849,1548288000000,129.06997759062747
1850,1548374400000,128.13966106166416
1851,1548460800000,128.16343300616296
1852,1548547200000,127.98924187246386
1853,1548633600000,128.77360002782328
1854,1548720000000,128.67652428155964
1855,1548806400000,128.83141675919214
1856,1548892800000,128.3736412287028
1857,1548979200000,127.40964397258264
1858,1549065600000,127.40964397258264
1859,1549152000000,127.48982071274568
1860,1549238400000,127.01857182800832
1861,1549324800000,126.89959351634558
1862,1549411200000,126.572505424728
1863,1549497600000,127.30870504842515
1864,1549584000000,127.12228749646884
1865,1549670400000,127.14553853723427
1866,1549756800000,127.34052725037564
1867,1549843200000,127.11280555278772
1868,1549929600000,126.8119740212734
1869,1550016000000,126.86460900998355
1870,1550102400000,127.4617821101916
1871,1550188800000,127.6708047362735
1872,1550275200000,127.99765507979026
1873,1550361600000,127.66718840252044
1874,1550448000000,127.7574086213522
1875,1550534400000,127.65515468815536
1876,1550620800000,126.99305764655426
1877,1550707200000,126.947043231232
1878,1550793600000,126.91889317949784
1879,1550880000000,126.64724170243528
1880,1550966400000,126.86412219253268
